21	1.3
19	0.15
17	6.4
6	7.15
2	11.75
0	13.9
0	16.95
0	16.4
0	16.95
2	10.2
9	7.15
5	6.3
1	6.2
13	2.85
10	5.8
1	8.75
0	11.3
0	15.95
0	15.9
0	16.6
0	14.25
0	11.05
8	6.5
9	4.45
14	3.65
6	4.35
16	4.75
0	8.25
0	11.95
0	15.25
0	15.85
0	15.15
0	12
8	9.3
1	8.05
6	5.3
5	6.45
17	2.7
15	5
1	7.55
0	11.15
0	14.35
0	16.65
0	18.25
0	13.7
1	9.5
1	6.8
4	5.85
19	2.3
14	4.65
4	8.1
2	9.45
0	12.9
0	16
0	18.75
0	18.65
0	15.65
1	10.35
6	5.8
16	1.4
12	4.05
14	3.5
8	5.45
3	8.6
0	12.25
0	15.85
0	19.1
0	16.25
0	15.45
1	11.05
3	6.6
0	8.2
5	4.9
4	6.1
6	6.95
3	8.5
2	10.25
0	15.6
0	18.3
0	17.75
0	14.45
3	10.05
2	7.35
12	3.25
12	4.45
15	2.95
4	7.55
4	6.8
0	11.95
0	15.3
0	15.8
0	16.95
0	15
0	9.5
10	5.6
8	5.35
6	5.45
2	6.5
12	4.25
1	9.65
0	12.85
0	15
0	16.9
0	18.05
0	14.2
0	11
11	5.1
14	3.35
0	6.1
6	5.1
5	9.9
5	7.75
1	11.2
0	15.55
0	16.35
0	17.25
0	14.55
0	10.9
0	9.9
11	4.35
6	4.85
4	6.15
4	6.2
1	9.5
0	11.8
0	14.6
0	15.95
0	16.95
0	15.05
0	8.85
0	9.4
11	3.1
26	-1.35
13	2.9
7	6.65
5	9.45
0	13.2
0	16.85
0	15.8
0	16.6
0	13.9
1	9.95
2	7.3
11	3.7
17	0.9
11	4.3
10	5.4
3	7.15
5	9.55
0	15.95
0	18.35
0	15.3
0	14.7
0	10.55
2	7.1
6	5.5
20	0.75
25	0.1
9	5.65
0	9.7
0	11.8
0	15.5
0	16.35
0	17.3
0	14.3
0	10.95
6	5.15
2	7.05
7	5.6
3	6.1
8	6.95
0	11.55
0	12.95
0	15.2
0	17.45
0	17.1
0	14
0	10.9
5	6.35
12	3.5
6	6.1
10	3.65
10	5.75
0	10.95
1	12.4
0	14.3
0	17.3
0	18.1
0	13.25
0	9.9
4	6.7
11	3.4
22	0.6
0	7.8
3	8.5
2	10.85
2	13.1
0	15.25
0	17.45
0	16.5
0	15.05
0	12.25
4	7.2
4	5.3
16	3
3	6.7
9	5.45
0	10.55
0	10.95
0	13.8
0	17.5
0	15.75
0	14.7
3	10.4
1	8.45
13	3.05
15	2.15
26	-2.3
14	4.5
0	9.5
0	14.1
0	16.45
0	18.1
0	19.45
0	15.9
2	10.7
8	7.75
6	5.45
4	6.15
11	5.05
4	8.75
2	9.6
0	12
0	14.2
0	16.6
0	16
0	14.9
3	10.35
7	7.35
5	6.25
5	5.85
8	5.95
9	5.35
1	10.8
0	11.65
0	15.95
0	18.75
0	17.75
0	17.25
2	12.35
5	6.65
4	6.2
12	4.2
5	6.15
3	7.9
2	8.35
0	11.55
0	16.95
0	16.65
0	16.5
0	13.65
3	10
3	6.35
20	1.5
8	4.55
4	4.15
9	4.8
1	7.45
0	10.5
0	14.55
0	17.2
0	15.8
0	14.75
4	9.4
1	8.95
5	6
13	3.15
13	3.6
4	7.2
2	10.3
0	14.3
0	15.5
0	17.95
0	16.85
0	11.45
4	9.25
7	4.15
16	2.7
13	3.1
11	4.2
17	5.55
1	8
0	13.05
0	14.6
0	16.05
0	16.95
0	14.3
0	10.25
0	8.6
0	7.25
16	2.95
10	3.35
4	6.5
5	7.8
0	11.55
0	14.1
0	14.95
0	15.25
0	13.5
1	12.55
5	7.35
3	7
13	2.85
18	1.7
19	3.55
0	10.1
0	10.3
0	14.7
0	18.15
0	18.95
0	14.7
4	9.65
6	7.05
6	5.8
13	3.85
21	-0.5
8	6.5
2	7.4
0	12.65
0	13.75
0	16.7
0	14.5
0	14.75
0	9.7
4	6
10	5.85
4	5.8
6	6.15
1	9.75
1	9.3
0	10.8
0	16.15
0	17.45
0	16.25
0	13.3
0	11.5
3	6.25
10	4.5
11	3.8
8	5.65
14	4.35
6	7.85
0	12.15
0	14.9
0	16.55
0	16.45
0	15.55
0	11.25
1	6.75
4	5.05
20	2.15
12	4.2
0	7.75
0	10.25
0	13
0	15.95
0	18.35
0	18.15
0	15.6
0	12.55
7	7.15
2	6.3
12	4.05
6	4.7
1	6.85
3	9.4
0	13.3
0	16.85
0	15.75
0	15.7
0	13.8
0	10.85
1	7.75
2	4.4
5	4.2
0	7.6
3	8.65
0	10.7
0	11.75
0	15.55
0	16.5
0	16.55
0	15.95
1	11.25
6	6.15
18	2.5
6	4.55
7	4.55
17	3.3
0	8.25
0	10.9
0	14.55
0	16
0	15.5
0	13.25
1	10.8
7	5.55
17	1.3
28	-3
25	-0.7
5	6.45
0	9.45
0	11.25
0	15.45
0	15.9
0	14.95
0	13.65
0	11.6
0	8.85
16	2.45
9	3.35
7	4.95
7	4.65
1	9.15
0	13.95
0	14.65
0	17.35
0	16.75
0	15.1
2	9.1
1	7.75
13	3.75
14	3.8
13	3.05
10	5.95
2	8.8
0	12.35
0	14.95
0	14.75
0	15.55
0	13
0	11.1
11	4.95
5	5.25
15	2.9
1	6.8
3	6.95
3	8.05
0	11.75
0	16.05
0	15.75
0	15.5
0	14.4
0	11.05
4	5.6
2	6.05
8	4.9
5	5.9
1	7.65
1	8.35
0	11.55
0	14.7
0	17.9
0	16.5
0	14.3
0	11.5
5	5.95
12	4.55
8	4.65
16	2.3
5	7.2
6	8.7
0	10.6
0	15.65
0	15.85
0	15.85
0	14.55
0	13.2
3	6.75
11	3.1
6	6.1
16	1.65
8	4.2
5	8.4
0	12.35
0	14.7
0	18.15
0	17.25
0	14.25
0	13.3
5	6.1
9	3.6
10	4.25
11	3.6
12	4.1
3	7.55
0	13.75
0	17
0	16.15
0	16.6
0	15.3
0	11.2
1	8.5
13	4.25
7	4.85
8	4.7
8	5.45
1	8.15
0	12.35
0	13.05
0	18.15
0	16.5
0	14.65
0	11.6
7	6.4
3	6.65
6	4.2
1	4.75
4	7.3
0	8.8
0	11.25
0	12.7
0	16.4
0	16.15
0	12.4
0	11.1
7	6.65
2	6.1
10	4.45
11	4.5
4	6.55
2	8.15
0	12.15
0	15.9
0	16.5
0	17.65
0	15.35
1	9.15
10	6.5
8	5.3
3	6.45
4	5.9
6	5.85
0	8.4
0	11.45
0	14.6
0	16.15
0	15.95
0	12.8
1	7.95
0	7.55
0	8.25
1	7.2
4	4.85
6	5.15
4	9.05
0	10.35
0	15.45
0	18.6
0	19.6
0	14.3
1	10.35
7	6.15
10	4.6
8	5.95
8	4.9
11	5.35
4	8.5
0	13.05
0	18.5
0	19.55
0	17.9
0	14.3
0	11.2
5	6.3
13	2.1
11	3.05
4	6.1
4	7.4
4	7.7
0	10.9
0	12.6
0	16.5
0	15.95
0	13.95
0	11.85
7	6.7
2	6.4
11	3.45
15	2.95
3	7.05
5	6.75
0	12.05
0	14.35
0	15.75
0	15.8
0	14.85
0	12.15
5	8.55
12	4.65
23	0.05
18	1.45
2	5.25
3	8.55
2	11
0	14.85
0	17.75
0	16
0	14.1
0	11.75
4	7.2
3	6.35
15	2.5
5	6.35
7	5.4
0	9.3
1	11.45
0	14.85
0	15.45
0	17
0	15.7
0	9.5
3	6.75
7	5.7
8	4.85
15	3.2
0	8.75
2	8.2
0	11.95
0	14.25
0	16.8
0	17.45
0	15.4
1	9
2	7.85
18	0.8
13	2.7
5	5.3
2	6.6
