52.3	7.05
45.2	6.75
48.5	12.05
39.9	14.35
82.4	15.75
32.6	15.8
24.4	14.85
5.4	12.15
22.8	8.55
109.5	4.65
56.8	0.05
56.2	1.45
110.3	5.25
38.9	8.55
124.8	11
43.6	14.85
16.6	17.75
60.8	16
17	14.1
59.8	11.75
39.4	7.2
127.7	6.35
36.7	2.5
39.8	6.35
69.8	5.4
14.1	9.3
35.5	11.45
89.4	14.85
59.5	15.45
63.6	17
65.6	15.7
84.9	9.5
42.5	6.75
32.9	5.7
39.2	4.85
20.9	3.2
129.7	8.75
43.9	8.2
87.7	11.95
26.1	14.25
34	16.8
38.8	17.45
92.5	15.4
64.7	9
31.4	7.85
74	0.8
57.2	2.7
32	5.3
96.2	6.6
27.4	9.35
35.9	12.35
69.4	17
23.5	17.4
37.9	17.05
51.9	15.35
83.4	10.7
77.3	8.45
62.4	4.8
45.7	7.25
23.8	2.05
42.5	6.8
89.5	7.75
106.3	11.3
19.4	15.3
21.7	21.1
24	18.4
59.4	14.55
53	11
42.6	7.8
49.8	5.95
81.5	4.5
35.4	3.7
50.3	5.3
1.6	8.65
72	10.25
30	15.8
13.6	18.05
32.7	18.6
91.1	14.55
54.4	11.8
101.6	8.65
44.5	5.5
44.4	1
34.7	2.35
36.7	5.15
32.7	9.1
80.5	11.5
122.5	13.25
45.8	17.15
67	15.55
19.4	15.3
29.1	11.2
41.1	4.55
108.1	7.25
67.3	3.9
7.3	-1.55
58	5.65
70.4	6.65
70.7	11.85
22.3	15.55
37.1	17.15
114.3	14.7
39	12.05
75.1	11.55
78.4	8.4
64.2	6.5
9.9	0.8
34	4.05
53.9	4.85
51.4	10.9
48.7	10.85
86	14.1
29.3	16.95
34	16.75
25.4	14.75
138.8	10.35
58.2	6.65
26	5.85
100	5.7
33.8	5.2
59.1	7
30.2	8.6
32	12.45
59.6	14.5
96.5	15.25
38.8	16.15
39.6	14.15
38.6	11.25
29.5	5.35
13.4	7.75
33.4	6.35
55.1	6.45
47	8.3
63.8	7.3
29.2	14.15
45.9	15.65
29.4	19.45
43.3	17.9
23.8	15.9
53.9	12.4
32.5	6.5
141.5	5.75
75	7.25
94.2	8.3
18.4	8.85
20.4	8.5
8.7	13.5
48.8	14.45
17.7	18
26.5	19.35
41.1	14.05
45.9	12.55
20	7.05
56.3	4.3
60.9	3.8
20.5	1.55
46.1	8.3
56.3	8.4
8.6	11.35
74.8	12.9
92.8	17.95
11.6	18.25
42.9	15.4
34.2	10.35
62.2	7.2
15.9	4.3
30.4	3.7
22	5.5
47.7	7.9
57.7	9.4
62.2	14.4
43.4	16.55
70.1	17.3
108.9	16.55
106.9	14.2
75.7	8.2
119.9	7.8
50.7	3.85
82.4	6.55
7.1	4.75
32.7	7.45
69.2	9.9
56.6	12.3
40.1	16.1
51.3	16.55
26.7	15.8
96.1	13
112.4	8.95
51	5.3
98	6.05
82.2	5.9
62.4	4
41.9	8.5
52	8.8
84.5	11.45
13.5	15.8
54.2	19.3
52.5	17.05
62.6	13.5
67.4	10.5
55.7	10.55
74.6	6.75
116.3	5.35
66	7.4
49.3	6.25
18.9	9.85
54.1	12.8
6.6	15.2
37.8	19.5
4.4	20.15
98.8	14.3
33.2	13.8
98.2	8.25
99.8	2.4
35.5	4.85
60.8	3.05
27.1	5.1
49.3	9.3
35.7	9.85
23.7	15.7
25.5	18
53.1	17.45
16.1	14.35
33	12.2
81.6	6.25
16.2	3.2
11.9	2.45
76.5	7.3
7.2	9.4
17.5	9.7
61.2	12.4
66.7	15.1
25.4	17.85
104.2	20.3
18.5	15.2
57.2	10.75
94.6	8.9
58.7	6.3
60	5.6
8.7	7.8
57.4	8.6
107.7	8.5
20.9	13.9
75.9	15.3
29.5	16.7
26.8	17.15
119.4	15.7
116.4	11.3
69.9	5.75
72.7	6.3
91.9	6.2
32.9	5.75
28.8	8.2
57.6	10.2
50.9	13.95
65.3	14.9
7.2	18.75
98.3	17.25
102.1	16.6
70.8	11.1
41.1	8.05
89.8	5
19.8	5.05
78.3	7
11.9	7.95
137.2	8.6
67.7	12.9
19.4	16.35
28.5	16.55
58.3	18
87.2	15.65
119.5	11.25
99.1	7.7
99.8	6.4
57.4	3.8
68.6	5.4
75.1	6.05
72.7	8.85
35.5	13.2
23.1	15.65
57.2	18.4
92	17.8
35	14.2
92.4	14.05
38.5	7.55
29.5	3.5
57.4	6.3
70.9	7.75
33	8.5
43	10.2
58.3	12.6
42.4	15.15
89.6	17.05
53.2	17.85
24.8	14.85
109.4	10.95
133.4	9.1
98.1	6.5
81.4	4.7
17.3	4.5
25.2	8
36.8	9.95
48.1	12.8
55.5	17.1
53.8	18.55
3	19.5
17.4	14.7
31.7	8.95
89.6	8.85
70.7	5.25
66.1	5.75
25.5	5.8
51.8	7.15
68.8	10.45
41.1	13.3
23.8	16.9
83.1	17.1
135	18.8
28.9	15.9
131.4	11.65
34.2	8.35
37.7	5.7
18.2	6.6
20	4.7
44.5	7.95
50.2	10
31.5	12.4
93.4	16.8
34.9	17.85
31.3	17.65
38.5	16.4
53.4	14
38.6	6.5
50.2	4.75
16.6	4.7
33	3.7
59.3	5.6
36.3	9.65
104.7	13.3
5.3	17.4
87.3	21
58.7	17.45
90.8	17.8
118	13.9
86.4	8.6
68.7	6.85
73.3	7.6
81	6.7
36.9	7.85
1.8	11.7
135.2	12.3
78.8	15.9
105.5	16.4
38.2	16.85
17.7	14.75
68.9	11.5
56	7.8
60.6	5.35
81.6	7.5
16.9	6.1
90.3	7.05
46.9	8.9
106.6	14.1
67.3	15.6
90	17.4
77	17.35
73.5	14
39.3	10.15
94.2	7.45
37.3	4.1
47.8	3.25
54.5	4.95
20.2	7.8
36	10.85
44.8	13.25
49.3	16.35
72.8	17.75
46.6	18
9	15.4
44.4	12.3
105.2	9.75
89.9	3.8
56.4	1.85
79.8	4.2
47.6	7.25
25.5	10.35
28.6	12.45
34.5	17.05
17.9	19.05
146.2	16.75
52.5	14.55
43.4	10.95
38.6	5.55
32.7	0.25
58.8	4.45
49.3	7.4
9.3	7.8
0.5	13.35
42.5	13.65
54.1	14.75
43.1	15.8
65.6	16.05
31.8	15.7
26.3	13.35
28.4	9.9
71.2	6.2
34.6	6.7
21.3	4.25
24.3	8.8
143	8.6
55.5	13.7
151.7	15.25
100	16.55
85.6	17.7
57.6	13.8
124.2	10.25
83.3	7.15
103.3	5.6
58.5	4.15
47.4	3.55
76.6	3.25
24.8	8.4
66.2	11.3
17.3	14.75
45.7	19.7
19.3	18.1
40.6	14.45
86.5	13.1
55.2	6.85
97.7	6.8
146.9	6.4
90.1	6.95
39.2	8.15
50.2	10.7
90.3	13
36.9	16.65
45.5	19.2
85.6	16.25
4.1	16.25
65.6	13.35
98.6	8.6
44	5.55
53.6	5
46.2	4.25
25.6	7.35
22.5	10.2
55.6	12.25
28.9	15.65
47.8	17.55
57.2	17.15
36.8	13.65
45	11.5
65.3	10.2
62.9	10.85
83.9	6.2
47.6	5.9
74.2	6.2
53.1	8.45
86.1	13.55
95.7	15.95
3.4	18.55
41.2	18.55
44.6	16.95
26.5	11.2
76.1	6.35
25.8	6.3
62.8	4.05
42.8	6.75
43.1	9.75
5.4	9.9
63.6	14.2
29.7	17.8
62.3	18.6
62.8	17
64.6	14.45
17.1	12.9
48.4	7.25
74.2	5.45
59.1	5.95
24.1	3.35
87.4	5.8
52.8	10.85
80.8	14.25
3.6	17.25
20.7	20.8
50.5	18.05
40.7	14.85
52.3	11.25
61.7	8.55
72.5	7.45
