0.629134	1.3
0.557705	0.15
0.486276	6.4
0.0934193	7.15
-0.0494378	11.75
-0.120866	13.9
-0.120866	16.95
-0.120866	16.4
-0.120866	16.95
-0.0494378	10.2
0.200562	7.15
0.057705	6.3
-0.0851521	6.2
0.343419	2.85
0.236276	5.8
-0.0851521	8.75
-0.120866	11.3
-0.120866	15.95
-0.120866	15.9
-0.120866	16.6
-0.120866	14.25
-0.120866	11.05
0.164848	6.5
0.200562	4.45
0.379134	3.65
0.0934193	4.35
0.450562	4.75
-0.120866	8.25
-0.120866	11.95
-0.120866	15.25
-0.120866	15.85
-0.120866	15.15
-0.120866	12
0.164848	9.3
-0.0851521	8.05
0.0934193	5.3
0.057705	6.45
0.486276	2.7
0.414848	5
-0.0851521	7.55
-0.120866	11.15
-0.120866	14.35
-0.120866	16.65
-0.120866	18.25
-0.120866	13.7
-0.0851521	9.5
-0.0851521	6.8
0.0219907	5.85
0.557705	2.3
0.379134	4.65
0.0219907	8.1
-0.0494378	9.45
-0.120866	12.9
-0.120866	16
-0.120866	18.75
-0.120866	18.65
-0.120866	15.65
-0.0851521	10.35
0.0934193	5.8
0.450562	1.4
0.307705	4.05
0.379134	3.5
0.164848	5.45
-0.0137235	8.6
-0.120866	12.25
-0.120866	15.85
-0.120866	19.1
-0.120866	16.25
-0.120866	15.45
-0.0851521	11.05
-0.0137235	6.6
-0.120866	8.2
0.057705	4.9
0.0219907	6.1
0.0934193	6.95
-0.0137235	8.5
-0.0494378	10.25
-0.120866	15.6
-0.120866	18.3
-0.120866	17.75
-0.120866	14.45
-0.0137235	10.05
-0.0494378	7.35
0.307705	3.25
0.307705	4.45
0.414848	2.95
0.0219907	7.55
0.0219907	6.8
-0.120866	11.95
-0.120866	15.3
-0.120866	15.8
-0.120866	16.95
-0.120866	15
-0.120866	9.5
0.236276	5.6
0.164848	5.35
0.0934193	5.45
-0.0494378	6.5
0.307705	4.25
-0.0851521	9.65
-0.120866	12.85
-0.120866	15
-0.120866	16.9
-0.120866	18.05
-0.120866	14.2
-0.120866	11
0.271991	5.1
0.379134	3.35
-0.120866	6.1
0.0934193	5.1
0.057705	9.9
0.057705	7.75
-0.0851521	11.2
-0.120866	15.55
-0.120866	16.35
-0.120866	17.25
-0.120866	14.55
-0.120866	10.9
-0.120866	9.9
0.271991	4.35
0.0934193	4.85
0.0219907	6.15
0.0219907	6.2
-0.0851521	9.5
-0.120866	11.8
-0.120866	14.6
-0.120866	15.95
-0.120866	16.95
-0.120866	15.05
-0.120866	8.85
-0.120866	9.4
0.271991	3.1
0.807705	-1.35
0.343419	2.9
0.129134	6.65
0.057705	9.45
-0.120866	13.2
-0.120866	16.85
-0.120866	15.8
-0.120866	16.6
-0.120866	13.9
-0.0851521	9.95
-0.0494378	7.3
0.271991	3.7
0.486276	0.9
0.271991	4.3
0.236276	5.4
-0.0137235	7.15
0.057705	9.55
-0.120866	15.95
-0.120866	18.35
-0.120866	15.3
-0.120866	14.7
-0.120866	10.55
-0.0494378	7.1
0.0934193	5.5
0.593419	0.75
0.771991	0.1
0.200562	5.65
-0.120866	9.7
-0.120866	11.8
-0.120866	15.5
-0.120866	16.35
-0.120866	17.3
-0.120866	14.3
-0.120866	10.95
0.0934193	5.15
-0.0494378	7.05
0.129134	5.6
-0.0137235	6.1
0.164848	6.95
-0.120866	11.55
-0.120866	12.95
-0.120866	15.2
-0.120866	17.45
-0.120866	17.1
-0.120866	14
-0.120866	10.9
0.057705	6.35
0.307705	3.5
0.0934193	6.1
0.236276	3.65
0.236276	5.75
-0.120866	10.95
-0.0851521	12.4
-0.120866	14.3
-0.120866	17.3
-0.120866	18.1
-0.120866	13.25
-0.120866	9.9
0.0219907	6.7
0.271991	3.4
0.664848	0.6
-0.120866	7.8
-0.0137235	8.5
-0.0494378	10.85
-0.0494378	13.1
-0.120866	15.25
-0.120866	17.45
-0.120866	16.5
-0.120866	15.05
-0.120866	12.25
0.0219907	7.2
0.0219907	5.3
0.450562	3
-0.0137235	6.7
0.200562	5.45
-0.120866	10.55
-0.120866	10.95
-0.120866	13.8
-0.120866	17.5
-0.120866	15.75
-0.120866	14.7
-0.0137235	10.4
-0.0851521	8.45
0.343419	3.05
0.414848	2.15
0.807705	-2.3
0.379134	4.5
-0.120866	9.5
-0.120866	14.1
-0.120866	16.45
-0.120866	18.1
-0.120866	19.45
-0.120866	15.9
-0.0494378	10.7
0.164848	7.75
0.0934193	5.45
0.0219907	6.15
0.271991	5.05
0.0219907	8.75
-0.0494378	9.6
-0.120866	12
-0.120866	14.2
-0.120866	16.6
-0.120866	16
-0.120866	14.9
-0.0137235	10.35
0.129134	7.35
0.057705	6.25
0.057705	5.85
0.164848	5.95
0.200562	5.35
-0.0851521	10.8
