-0.295356	1.3
-0.236863	0.15
0.217428	6.4
0.0580586	7.15
0.395011	11.75
0.287831	13.9
0.320756	16.95
0.168742	16.4
0.248602	16.95
-0.0662846	10.2
-0.173115	7.15
-0.214095	6.3
-0.27399	6.2
-0.258579	2.85
-0.0645333	5.8
-0.0915035	8.75
0.0223318	11.3
0.290983	15.95
0.161036	15.9
0.278024	16.6
-0.0697872	14.25
-0.0512233	11.05
-0.208141	6.5
-0.36716	4.45
-0.225654	3.65
-0.196582	4.35
0.0496523	4.75
-0.121276	8.25
0.0769728	11.95
0.107095	15.25
-0.000785497	15.85
0.0258345	15.15
-0.125479	12
-0.0897522	9.3
-0.230208	8.05
-0.31392	5.3
-0.270138	6.45
-0.245969	2.7
0.018479	5
-0.0603302	7.55
-0.0550762	11.15
0.249302	14.35
-0.0144457	16.65
0.175747	18.25
-0.0911533	13.7
-0.096057	9.5
-0.253675	6.8
-0.245619	5.85
-0.205339	2.3
-0.118474	4.65
0.208321	8.1
0.0853791	9.45
0.147376	12.9
0.345975	16
0.383453	18.75
0.401316	18.65
0.172244	15.65
-0.0939554	10.35
-0.25998	5.8
-0.242116	1.4
-0.217948	4.05
-0.110418	3.5
-0.0196997	5.45
-0.0112934	8.6
0.308847	12.25
0.226185	15.85
0.494486	19.1
0.198864	16.25
0.0734702	15.45
-0.163307	11.05
-0.278194	6.6
-0.339139	8.2
-0.280295	4.9
-0.231609	6.1
-0.0232023	6.95
-0.00288707	8.5
0.211474	10.25
0.238794	15.6
0.511999	18.3
0.251404	17.75
0.0580586	14.45
-0.089402	10.05
-0.2197	7.35
-0.277493	3.25
-0.296757	4.45
-0.136337	2.95
-0.198684	7.55
0.0177784	6.8
0.17995	11.95
0.133365	15.3
-0.0312584	15.8
0.198164	16.95
-0.171013	15
-0.0876506	9.5
-0.277493	5.6
-0.230558	5.35
-0.270488	5.45
-0.215497	6.5
-0.0995596	4.25
-0.0876506	9.65
0.199215	12.85
0.186255	15
0.0419466	16.9
0.25981	18.05
0.0521042	14.2
-0.171714	11
-0.217948	5.1
-0.304463	3.35
-0.304463	6.1
-0.214446	5.1
0.154731	9.9
0.184854	7.75
0.0587592	11.2
0.218829	15.55
0.0188292	16.35
0.081176	17.25
-0.0603302	14.55
-0.0351112	10.9
-0.203588	9.9
-0.265234	4.35
-0.28625	4.85
-0.0813459	6.15
-0.146845	6.2
0.15263	9.5
0.198864	11.8
0.349477	14.6
0.0405455	15.95
0.0895823	16.95
0.0661147	15.05
-0.118474	8.85
-0.304814	9.4
-0.287651	3.1
-0.157703	-1.35
-0.368912	2.9
0.000615554	6.65
-0.0351112	9.45
0.305694	13.2
0.508847	16.85
0.129512	15.8
0.250003	16.6
0.17995	13.9
-0.114271	9.95
-0.17977	7.3
-0.285899	3.7
-0.302712	0.9
-0.210943	4.3
-0.0330097	5.4
-0.0743407	7.15
0.0482513	9.55
0.287831	15.95
0.348076	18.35
0.124609	15.3
-0.0154965	14.7
-0.0277557	10.55
-0.283798	7.1
-0.284498	5.5
-0.290803	0.75
-0.25998	0.1
-0.205689	5.65
0.26051	9.7
0.284679	11.8
0.370843	15.5
0.0769728	16.35
0.0160271	17.3
-0.0126944	14.3
-0.152449	10.95
-0.24632	5.15
-0.270138	7.05
-0.257178	5.6
-0.171013	6.1
0.0167276	6.95
0.134766	11.55
0.40622	12.95
0.226885	15.2
0.240195	17.45
0.175747	17.1
0.0503529	14
-0.151398	10.9
-0.195532	6.35
-0.275391	3.5
-0.304463	6.1
-0.230208	3.65
0.0510534	5.75
0.0661147	10.95
0.376447	12.4
0.147726	14.3
-0.107265	17.3
0.199915	18.1
0.0549063	13.25
-0.0915035	9.9
-0.276092	6.7
-0.224253	3.4
-0.268386	0.6
-0.218649	7.8
0.0857294	8.5
0.283628	10.85
0.0979886	13.1
0.190108	15.25
0.108146	17.45
0.0584089	16.5
-0.221451	15.05
-0.0575281	12.25
-0.34019	7.2
-0.285549	5.3
-0.27399	3
-0.173115	6.7
-0.0732899	5.45
0.263313	10.55
0.121806	10.95
0.075922	13.8
0.243348	17.5
0.0233826	15.75
-0.103763	14.7
-0.171013	10.4
-0.298509	8.45
-0.187125	3.05
-0.240365	2.15
-0.356652	-2.3
-0.200435	4.5
0.0783739	9.5
0.0671655	14.1
0.202367	16.45
0.0573581	18.1
0.514101	19.45
0.111299	15.9
-0.0729396	10.7
-0.184673	7.75
-0.316022	5.45
-0.288701	6.15
-0.123377	5.05
0.112349	8.75
0.269968	9.6
0.381701	12
-0.0137452	14.2
0.163137	16.6
0.0195297	16
0.0640131	14.9
-0.120575	10.35
-0.208491	7.35
-0.2197	6.25
-0.270138	5.85
-0.0456191	5.95
-0.054726	5.35
0.190458	10.8
0.368391	11.65
0.399215	15.95
0.470668	18.75
0.287831	17.75
0.0804754	17.25
-0.0109431	12.35
-0.181871	6.65
-0.2197	6.2
-0.306565	4.2
-0.212344	6.15
0.0373931	7.9
0.124609	8.35
0.161036	11.55
0.407621	16.95
0.160686	16.65
0.150528	16.5
-0.0540254	13.65
-0.110418	10
-0.249472	6.35
-0.255076	1.5
-0.277493	4.55
-0.243518	4.15
-0.124428	4.8
0.253155	7.45
0.0839781	10.5
0.43354	14.55
0.310248	17.2
0.163137	15.8
-0.0606804	14.75
-0.0788941	9.4
-0.185724	8.95
-0.204288	6
-0.119174	3.15
-0.110067	3.6
-0.0809957	7.2
0.175397	10.3
0.276272	14.3
0.3134	15.5
0.230738	17.95
0.183453	16.85
0.0426471	11.45
-0.0809957	9.25
-0.196232	4.15
-0.176617	2.7
-0.29991	3.1
-0.182922	4.2
0.0440481	5.55
0.19326	8
0.332314	13.05
0.0405455	14.6
0.263663	16.05
0.382752	16.95
0.082577	14.3
-0.154201	10.25
-0.258229	8.6
-0.349297	7.25
-0.183623	2.95
-0.169612	3.35
-0.070838	6.5
0.26016	7.8
0.0622618	11.55
0.101491	14.1
0.101491	14.95
-0.0161971	15.25
0.142472	13.5
-0.117773	12.55
-0.238264	7.35
-0.257878	7
-0.308316	2.85
-0.146495	1.7
0.116553	3.55
0.159635	10.1
0.31305	10.3
0.0951865	14.7
0.490983	18.15
0.209722	18.95
0.0874807	14.7
-0.029507	9.65
-0.198334	7.05
-0.283097	5.8
-0.272589	3.85
-0.172414	-0.5
0.0755718	6.5
0.107095	7.4
0.414976	12.65
0.0591094	13.75
0.13967	16.7
0.116553	14.5
-0.118474	14.75
-0.0407154	9.7
-0.175917	6
-0.385024	5.85
-0.270838	5.8
-0.157703	6.15
-0.062782	9.75
0.13967	9.3
0.271369	10.8
0.591859	16.15
0.104293	17.45
0.148426	16.25
-0.089402	13.3
-0.123377	11.5
-0.181171	6.25
-0.230558	4.5
-0.257528	3.8
-0.254726	5.65
-0.0610307	4.35
0.05981	7.85
0.237743	12.15
0.0615613	14.9
0.210073	16.55
-0.0298573	16.45
-0.0354615	15.55
-0.120575	11.25
-0.267335	6.75
-0.345444	5.05
-0.148246	2.15
-0.219349	4.2
-0.0915035	7.75
0.0899325	10.25
0.349827	13
0.343873	15.95
0.506395	18.35
0.411474	18.15
0.30044	15.6
0.0563073	12.55
-0.201486	7.15
-0.291153	6.3
-0.316372	4.05
-0.160505	4.7
-0.175567	6.85
0.128812	9.4
0.189757	13.3
0.514101	16.85
